"id","tweet_id","retweet_count","tweet_created","tweet_location","text","airline","airline_sentiment"
317,"5,68769672922812E+017",0,"2015-02-20 05:50:31 -0800","San Francisco, CA","@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW","Virgin America",-1
321,"5,68662343170675E+017",0,"2015-02-19 22:44:02 -0800","San Francisco, CA","@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?","Virgin America",-1
324,"5,68633361595412E+017",0,"2015-02-19 20:48:52 -0800","Dutchess County, NY","@VirginAmerica @SSal thanks!","Virgin America",1
332,"5,68604690767872E+017",0,"2015-02-19 18:54:57 -0800","At an airport near you....","@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel","Virgin America",1
334,"5,68595620002279E+017",0,"2015-02-19 18:18:54 -0800",,"@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?","Virgin America",-1
338,"5,68576829000426E+017",0,"2015-02-19 17:04:14 -0800","Northern Virginia","@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥","Virgin America",-1
341,"5,68553610981741E+017",0,"2015-02-19 15:31:58 -0800","Portland, OR","@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.","Virgin America",1
342,"5,6854352550509E+017",0,"2015-02-19 14:51:54 -0800","SD/LA/PS","@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.","Virgin America",1
344,"5,6853688201275E+017",0,"2015-02-19 14:25:30 -0800"," DC | Jersey City","@VirginAmerica trying to check-in...but looks like your site is down?","Virgin America",-1
347,"5,68525368572817E+017",0,"2015-02-19 13:39:45 -0800","Portland, Oregon","@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!","Virgin America",1
350,"5,68518985056002E+017",0,"2015-02-19 13:14:23 -0800","”Straight Outta Jersey”","@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board","Virgin America",-1
351,"5,68517565548339E+017",0,"2015-02-19 13:08:44 -0800",,"@VirginAmerica wjere is our luggage #so slow at lax","Virgin America",-1
353,"5,68511755040657E+017",0,"2015-02-19 12:45:39 -0800","LES, NYC","@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well","Virgin America",-1
354,"5,68511474580066E+017",0,"2015-02-19 12:44:32 -0800","LES, NYC","@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email","Virgin America",-1
355,"5,68496820604822E+017",0,"2015-02-19 11:46:18 -0800","san francisco","@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome","Virgin America",-1
358,"5,68491256508232E+017",0,"2015-02-19 11:24:12 -0800",,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf","Virgin America",1
359,"5,68490223417602E+017",0,"2015-02-19 11:20:05 -0800","The World","@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!","Virgin America",1
362,"5,68481985221538E+017",0,"2015-02-19 10:47:21 -0800","Chicago","@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!","Virgin America",1
363,"5,68478510538494E+017",0,"2015-02-19 10:33:33 -0800","☂ Seattle | WA","@VirginAmerica ok! first time flying with you tonight :)","Virgin America",1
366,"5,68469942711886E+017",0,"2015-02-19 09:59:30 -0800",,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using.  http://t.co/3fq3XElbOn","Virgin America",-1
367,"5,68463892453724E+017",0,"2015-02-19 09:35:28 -0800","CT","@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.","Virgin America",-1
368,"5,68463244035289E+017",0,"2015-02-19 09:32:53 -0800","CT","@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.","Virgin America",-1
369,"5,68460512553353E+017",0,"2015-02-19 09:22:02 -0800","San Francisco","@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉","Virgin America",1
371,"5,6845714089497E+017",0,"2015-02-19 09:08:38 -0800","Global","@VirginAmerica delayed to10.30!!","Virgin America",-1
372,"5,68456334581981E+017",0,"2015-02-19 09:05:26 -0800","San Francisco","@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?","Virgin America",-1
375,"5,68451468560187E+017",0,"2015-02-19 08:46:06 -0800","San Francisco","@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys","Virgin America",1
376,"5,68447216156693E+017",0,"2015-02-19 08:29:12 -0800","S F","@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank","Virgin America",-1
379,"5,68434482270708E+017",0,"2015-02-19 07:38:36 -0800","ATX","@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER","Virgin America",1
381,"5,68429677779366E+017",0,"2015-02-19 07:19:30 -0800","San Francisco","@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!","Virgin America",1
384,"5,684060487779E+017",0,"2015-02-19 05:45:37 -0800","East Village, New York City","@VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd","Virgin America",1
395,"5,68245360998658E+017",0,"2015-02-18 19:07:06 -0800","your third eye...","@VirginAmerica thank you","Virgin America",1
397,"5,68239036533498E+017",0,"2015-02-18 18:41:58 -0800","714 to 972","@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI","Virgin America",1
398,"5,68218962833461E+017",0,"2015-02-18 17:22:12 -0800","New York, sort of!","@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!","Virgin America",-1
399,"5,68216286561374E+017",0,"2015-02-18 17:11:34 -0800","New York, sort of!","@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!","Virgin America",-1
401,"5,68204964742496E+017",0,"2015-02-18 16:26:34 -0800","Washington D.C.","@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!","Virgin America",1
404,"5,68195292803129E+017",0,"2015-02-18 15:48:09 -0800","Austin, TX","@VirginAmerica this is too cool!  Never been on ur planes but now I will!!","Virgin America",1
406,"5,68189531033174E+017",0,"2015-02-18 15:25:15 -0800",,"@VirginAmerica great. Well deserved.","Virgin America",1
407,"5,68174745293709E+017",0,"2015-02-18 14:26:30 -0800","Long Beach, CA","@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.","Virgin America",-1
408,"5,68165573869199E+017",0,"2015-02-18 13:50:03 -0800",,"@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!","Virgin America",-1
409,"5,6815768069673E+017",0,"2015-02-18 13:18:41 -0800","Staten Island, NY","@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.","Virgin America",-1
411,"5,68148652352545E+017",0,"2015-02-18 12:42:49 -0800",,"@VirginAmerica all crap channels which is why I pay to watch UK tv","Virgin America",-1
412,"5,68146157534368E+017",0,"2015-02-18 12:32:54 -0800","CT","@VirginAmerica got it. All set - Thanks!","Virgin America",1
415,"5,68140092453179E+017",0,"2015-02-18 12:08:48 -0800","California, San Francisco","@VirginAmerica Giants and Virgin America. A match made in heaven.","Virgin America",1
416,"5,68140010458894E+017",0,"2015-02-18 12:08:28 -0800","New York City","@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!","Virgin America",1
419,"5,6813220471237E+017",0,"2015-02-18 11:37:27 -0800","Washington, D.C.","@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(","Virgin America",-1
421,"5,68120102660342E+017",0,"2015-02-18 10:49:22 -0800",,"@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker","Virgin America",1
422,"5,68119079371997E+017",0,"2015-02-18 10:45:18 -0800","Austin, Texas","@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!","Virgin America",1
425,"5,68104264733573E+017",0,"2015-02-18 09:46:26 -0800","San Francisco, CA","@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!","Virgin America",-1
427,"5,68100257931747E+017",0,"2015-02-18 09:30:30 -0800","San Francisco, CA","@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!","Virgin America",1
433,"5,68083179023651E+017",0,"2015-02-18 08:22:39 -0800","New York, NY","@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers","Virgin America",-1
437,"5,68064123621093E+017",0,"2015-02-18 07:06:55 -0800","Dallas, TX","@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49","Virgin America",1
440,"5,68058610296566E+017",0,"2015-02-18 06:45:01 -0800","Zip City aka Dallas, TX ","@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.","Virgin America",1
444,"5,68017135236022E+017",0,"2015-02-18 04:00:12 -0800","Boston, MA","@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.","Virgin America",-1
446,"5,67972416846217E+017",0,"2015-02-18 01:02:31 -0800",,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?","Virgin America",-1
447,"5,67972174398689E+017",0,"2015-02-18 01:01:33 -0800",,"@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.","Virgin America",-1
448,"5,6797183632101E+017",0,"2015-02-18 01:00:12 -0800",,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!","Virgin America",-1
449,"5,67971610801664E+017",0,"2015-02-18 00:59:19 -0800",,"@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1)","Virgin America",-1
450,"5,67946319349707E+017",0,"2015-02-17 23:18:49 -0800","San Francisco","@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........","Virgin America",-1
453,"5,67893201719157E+017",0,"2015-02-17 19:47:44 -0800","USA","@VirginAmerica That's classy.","Virgin America",1
454,"5,67873698679624E+017",0,"2015-02-17 18:30:15 -0800","Hamilton, Ohio","@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.","Virgin America",1
455,"5,6785831783125E+017",0,"2015-02-17 17:29:07 -0800","Dallas, TX","@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍","Virgin America",1
459,"5,67846970141717E+017",0,"2015-02-17 16:44:02 -0800","Dallas, Texas","@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather","Virgin America",1
463,"5,67828603976598E+017",0,"2015-02-17 15:31:03 -0800","could be anywhere","@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?","Virgin America",1
464,"5,67823564167193E+017",1,"2015-02-17 15:11:02 -0800","Worldwide","Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX","Virgin America",1
465,"5,67814795895788E+017",0,"2015-02-17 14:36:11 -0800","Oakland, CA","@VirginAmerica I love the dancing little richard. cool beans.","Virgin America",1
467,"5,67812402764374E+017",0,"2015-02-17 14:26:40 -0800","Oakland, CA","@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!","Virgin America",1
469,"5,67810209088848E+017",0,"2015-02-17 14:17:57 -0800","SF Bay Area/ Las Vegas","@VirginAmerica Man of steel flies to more cities though...and with more frequency too.","Virgin America",-1
470,"5,67807967706489E+017",0,"2015-02-17 14:09:03 -0800",,"@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h","Virgin America",1
476,"5,67806872410161E+017",0,"2015-02-17 14:04:42 -0800",,"@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :)","Virgin America",1
479,"5,67792185832395E+017",0,"2015-02-17 13:06:20 -0800","Los Angeles, CA","@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.","Virgin America",-1
480,"5,67787873778278E+017",0,"2015-02-17 12:49:12 -0800","New York City",".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience","Virgin America",1
481,"5,67786760287097E+017",0,"2015-02-17 12:44:47 -0800",,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!","Virgin America",-1
484,"5,67785191901377E+017",0,"2015-02-17 12:38:33 -0800",,"@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!","Virgin America",-1
485,"5,67783687980368E+017",0,"2015-02-17 12:32:34 -0800",,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.","Virgin America",-1
486,"5,67772685472916E+017",0,"2015-02-17 11:48:51 -0800",,"@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?","Virgin America",-1
